codice_comune,comune_key,comune_fonte,anno,pop_totale,pop_15_29,m0602_corrente_impegni,m0602_capitale_impegni,spesa_corrente_totale_impegni,eur_m0602_per_abitante,eur_m0602_per_giovane_15_29,pct_spesa_corrente_m0602,m0602_zero,dato_bilancio_mancante
098053,senna lodigiana,COMUNE DI SENNA LODIGIANA,2024,1805,284,0.0,0.0,1484436.52,0.0,0.0,0.0,True,False
098054,somaglia,COMUNE DI SOMAGLIA,2024,3789,552,4673.48,0.0,3148051.88,1.2334336236474002,8.466449275362319,0.14845625733461545,False,False
098055,sordio,COMUNE DI SORDIO,2024,3440,555,0.0,0.0,2230752.63,0.0,0.0,0.0,True,False
098056,tavazzano con villavesco,COMUNE DI TAVAZZANO CON VILLAVESCO,2024,5969,988,0.0,0.0,3703900.74,0.0,0.0,0.0,True,False
098057,terranova dei passerini,COMUNE DI TERRANOVA DEI PASSERINI,2024,937,138,0.0,0.0,721501.52,0.0,0.0,0.0,True,False
098058,turano lodigiano,COMUNE DI TURANO LODIGIANO,2024,1518,226,0.0,0.0,1369827.38,0.0,0.0,0.0,True,False
098059,valera fratta,COMUNE DI VALERA FRATTA,2024,1750,278,0.0,0.0,1021127.86,0.0,0.0,0.0,True,False
098060,villanova del sillaro,COMUNE DI VILLANOVA DEL SILLARO,2024,1870,347,0.0,0.0,1325970.94,0.0,0.0,0.0,True,False
098061,zelo buon persico,COMUNE DI ZELO BUON PERSICO,2024,7422,1159,0.0,0.0,4388283.8,0.0,0.0,0.0,True,False
098062,castelgerundo,COMUNE DI CASTELGERUNDO,2024,1440,209,0.0,0.0,1211749.69,0.0,0.0,0.0,True,False
108001,agrate brianza,COMUNE DI AGRATE BRIANZA,2024,15663,2405,41433.37,0.0,14156702.26,2.6453023047947393,17.228012474012473,0.2926767070398216,False,False
108002,aicurzio,COMUNE DI AICURZIO,2024,2057,320,0.0,0.0,1560465.02,0.0,0.0,0.0,True,False
108003,albiate,COMUNE DI ALBIATE,2024,6712,1072,0.0,0.0,4687161.41,0.0,0.0,0.0,True,False
108004,arcore,COMUNE DI ARCORE,2024,17852,2637,0.0,0.0,14216203.99,0.0,0.0,0.0,True,False
108005,barlassina,COMUNE DI BARLASSINA,2024,6896,1025,0.0,0.0,5399397.78,0.0,0.0,0.0,True,False
108006,bellusco,COMUNE DI BELLUSCO,2024,7467,1101,0.0,0.0,6311315.69,0.0,0.0,0.0,True,False
108007,bernareggio,COMUNE DI BERNAREGGIO,2024,11559,1747,0.0,0.0,6824396.31,0.0,0.0,0.0,True,False
108008,besana in brianza,COMUNE DI BESANA IN BRIANZA,2024,15445,2377,0.0,0.0,10851096.68,0.0,0.0,0.0,True,False
108009,biassono,COMUNE DI BIASSONO,2024,12336,1793,7156.68,0.0,16820227.78,0.5801459143968872,3.991455660903514,0.0425480563854766,False,False
108010,bovisio masciago,COMUNE DI BOVISIO-MASCIAGO,2024,16844,2549,92591.66,0.0,11645708.49,5.497011398717644,36.32469988230679,0.7950710777236705,False,False
108011,briosco,COMUNE DI BRIOSCO,2024,6126,817,0.0,0.0,3845620.23,0.0,0.0,0.0,True,False
108012,brugherio,COMUNE DI BRUGHERIO,2024,35237,5461,99619.07,0.0,25435863.59,2.827115531969237,18.241909906610513,0.3916480745680867,False,False
108013,burago di molgora,COMUNE DI BURAGO DI MOLGORA,2024,4269,613,0.0,0.0,3863331.28,0.0,0.0,0.0,True,False
108014,camparada,COMUNE DI CAMPARADA,2024,2114,392,0.0,0.0,1811225.2,0.0,0.0,0.0,True,False
108015,carate brianza,COMUNE DI CARATE BRIANZA,2024,17922,2737,12000.0,0.0,15490011.47,0.6695681285570807,4.384362440628426,0.07746927769059941,False,False
108016,carnate,COMUNE DI CARNATE,2024,7820,1190,0.0,0.0,4526786.42,0.0,0.0,0.0,True,False
108017,cavenago di brianza,COMUNE DI CAVENAGO DI BRIANZA,2024,7494,1183,0.0,0.0,5555608.16,0.0,0.0,0.0,True,False
108018,ceriano laghetto,COMUNE DI CERIANO LAGHETTO,2024,6661,997,0.0,0.0,3993091.39,0.0,0.0,0.0,True,False
108019,cesano maderno,COMUNE DI CESANO MADERNO,2024,39541,5995,27444.0,0.0,25786413.15,0.6940643888621937,4.577814845704754,0.10642814043332739,False,False
108020,cogliate,COMUNE DI COGLIATE,2024,8492,1284,0.0,0.0,5260377.78,0.0,0.0,0.0,True,False
108021,concorezzo,COMUNE DI CONCOREZZO,2024,15978,2518,9660.0,0.0,10667948.18,0.6045812992865189,3.836378077839555,0.09055162095847377,False,False
108022,correzzana,COMUNE DI CORREZZANA,2024,3201,461,0.0,0.0,2296286.53,0.0,0.0,0.0,True,False
108023,desio,COMUNE DI DESIO,2024,41570,6221,55663.06,0.0,35191402.21,1.3390199663218667,8.947606494132776,0.15817232762661207,False,False
108024,giussano,COMUNE DI GIUSSANO,2024,26242,3864,1762.86,0.0,18412100.7,0.06717704443258897,0.45622670807453414,0.00957446425436941,False,False
108025,lazzate,COMUNE DI LAZZATE,2024,7680,1166,0.0,0.0,4231300.5,0.0,0.0,0.0,True,False
108026,lesmo,COMUNE DI LESMO,2024,8351,1215,54000.0,0.0,5809666.98,6.466291462100347,44.44444444444444,0.9294852903943902,False,False
108027,limbiate,COMUNE DI LIMBIATE,2024,34993,5467,24907.0,0.0,27424416.87,0.7117709256136941,4.55588073897933,0.09082052726249999,False,False
108028,lissone,COMUNE DI LISSONE,2024,46699,6802,114314.91,0.0,35517680.53,2.447909162937108,16.80607321376066,0.32185353405452233,False,False
108029,macherio,COMUNE DI MACHERIO,2024,7565,1126,0.0,0.0,5025284.2,0.0,0.0,0.0,True,False
108030,meda,COMUNE DI MEDA,2024,23534,3517,76640.0,0.0,18544663.05,3.256564969830883,21.7912994029002,0.41327253988580825,False,False
108031,mezzago,COMUNE DI MEZZAGO,2024,4476,714,0.0,0.0,3053921.44,0.0,0.0,0.0,True,False
108032,misinto,COMUNE DI MISINTO,2024,5708,814,0.0,0.0,3571415.72,0.0,0.0,0.0,True,False
108033,monza,COMUNE DI MONZA,2024,122883,18352,214255.85,0.0,138666757.35,1.7435760031900263,11.674795662598083,0.15451132924325212,False,False
108034,muggio,COMUNE DI MUGGIO',2024,23680,3615,9629.74,0.0,14770733.54,0.40666131756756757,2.6638284923928075,0.06519473101266168,False,False
108035,nova milanese,COMUNE DI NOVA MILANESE,2024,23160,3572,978.62,0.0,15729017.7,0.04225474956822107,0.273969764837626,0.006221748990720508,False,False
108036,ornago,COMUNE DI ORNAGO,2024,5388,793,0.0,0.0,3686650.4,0.0,0.0,0.0,True,False
108037,renate,COMUNE DI RENATE,2024,3981,636,0.0,0.0,2636011.79,0.0,0.0,0.0,True,False
108038,ronco briantino,COMUNE DI RONCO BRIANTINO,2024,3690,584,0.0,0.0,2536386.92,0.0,0.0,0.0,True,False
108039,seregno,COMUNE DI SEREGNO,2024,45010,6406,0.0,0.0,43664144.16,0.0,0.0,0.0,True,False
108040,seveso,COMUNE DI SEVESO,2024,24023,3599,0.0,0.0,16580947.47,0.0,0.0,0.0,True,False
108041,sovico,COMUNE DI SOVICO,2024,8323,1231,2549.8,0.0,6141294.87,0.3063558812928031,2.071324126726239,0.04151893133247322,False,False
108042,sulbiate,COMUNE DI SULBIATE,2024,4504,670,0.0,0.0,3134479.67,0.0,0.0,0.0,True,False
108043,triuggio,COMUNE DI TRIUGGIO,2024,8729,1256,31034.79,0.0,6244221.41,3.555366021308283,24.70922770700637,0.4970161684257125,False,False
108044,usmate velate,COMUNE DI USMATE VELATE,2024,10611,1646,1250.0,0.0,6920772.12,0.11780228065215342,0.7594167679222357,0.018061568540707854,False,False
108045,varedo,COMUNE DI VAREDO,2024,13876,1908,12000.0,0.0,11256217.98,0.8648025367541078,6.289308176100629,0.10660774357178893,False,False
108046,vedano al lambro,COMUNE DI VEDANO AL LAMBRO,2024,7436,1130,5666.2,0.0,5911505.53,0.7619956966110812,5.01433628318584,0.09585037130126815,False,False
108047,veduggio con colzano,COMUNE DI VEDUGGIO CON COLZANO,2024,4170,627,0.0,0.0,3109359.22,0.0,0.0,0.0,True,False
108048,verano brianza,COMUNE DI VERANO BRIANZA,2024,9154,1360,7155.7,0.0,7279557.12,0.781701988201879,5.261544117647059,0.0982985624268307,False,False
108049,villasanta,COMUNE DI VILLASANTA,2024,14243,2068,1790.0,0.0,10576833.86,0.12567577055395632,0.8655705996131529,0.01692377911663633,False,False
108050,vimercate,COMUNE DI VIMERCATE,2024,25925,3703,41260.0,0.0,22399197.33,1.5915139826422373,11.142317040237645,0.18420302920738635,False,False
108051,busnago,COMUNE DI BUSNAGO,2024,6872,1082,0.0,0.0,4894954.92,0.0,0.0,0.0,True,False
108052,caponago,COMUNE DI CAPONAGO,2024,5102,799,35000.0,0.0,4260732.13,6.860054880439043,43.804755944931166,0.8214550676294218,False,False
108053,cornate d adda,COMUNE DI CORNATE D'ADDA,2024,10904,1666,27579.14,0.0,8025730.7,2.5292681584739545,16.554105642256904,0.34363400705682784,False,False
108054,lentate sul seveso,COMUNE DI LENTATE SUL SEVESO,2024,15823,2162,16896.68,0.0,11483408.41,1.067855653163117,7.8153006475485665,0.1471399378714599,False,False
108055,roncello,COMUNE DI RONCELLO,2024,4801,659,22030.25,0.0,2895884.79,4.588679441782962,33.42981790591806,0.760743316725663,False,False
